weekly_self_study_hours,attendance_percentage,class_participation,study_attendance_interaction,engagement_score,total_score
17.2,80.6,8.6,1386.32,44.599999999999994,87.7
9.2,94.2,3.4,866.64,48.800000000000004,98.5
16.9,92.4,5.2,1561.56,48.800000000000004,93.0
23.4,82.9,10.0,1939.8600000000001,46.45,100.0
10.8,88.9,6.5,960.1200000000001,47.7,77.2
29.7,72.7,5.4,2159.19,39.050000000000004,100.0
11.3,99.0,7.9,1118.7,53.45,70.3
15.2,79.3,8.3,1205.36,43.8,85.8
10.3,83.0,7.8,854.9000000000001,45.4,47.8
16.6,78.7,5.1,1306.42,41.9,98.3
2.8,78.4,4.3,219.52,41.35,65.6
11.2,90.4,4.2,1012.48,47.300000000000004,90.6
7.4,81.2,5.8,600.88,43.5,68.2
15.9,73.6,8.9,1170.24,41.25,83.9
22.0,77.8,7.1,1711.6,42.449999999999996,100.0
19.5,76.8,7.8,1497.6,42.3,100.0
0.0,77.4,2.8,0.0,40.1,60.6
29.3,86.0,5.5,2519.8,45.75,100.0
17.1,95.4,8.0,1631.3400000000001,51.7,78.1
9.6,66.4,2.2,637.44,34.300000000000004,91.9
16.1,70.0,5.7,1127.0,37.85,84.0
16.2,91.4,10.0,1480.68,50.7,88.5
10.3,83.4,1.3,859.0200000000001,42.35,75.7
16.4,83.5,4.6,1369.3999999999999,44.05,83.5
10.7,91.6,5.9,980.1199999999999,48.75,81.3
12.2,81.5,8.1,994.3,44.8,81.4
10.2,87.1,9.3,888.4199999999998,48.199999999999996,84.3
5.0,100.0,3.9,500.0,51.95,41.7
16.0,78.5,4.4,1256.0,41.45,99.6
19.1,70.4,6.1,1344.64,38.25,100.0
18.6,92.5,6.6,1720.5000000000002,49.55,81.6
20.7,100.0,4.8,2070.0,52.4,92.7
17.3,87.9,5.4,1520.67,46.650000000000006,79.9
11.3,83.6,8.3,944.68,45.949999999999996,73.1
20.9,71.0,7.3,1483.8999999999999,39.15,100.0
5.5,83.4,6.9,458.70000000000005,45.150000000000006,54.9
8.7,71.3,5.7,620.31,38.5,80.9
8.3,100.0,5.4,830.0000000000001,52.7,55.1
22.6,100.0,5.8,2260.0,52.9,100.0
21.6,82.6,9.0,1784.16,45.8,74.3
18.4,73.4,7.2,1350.56,40.300000000000004,100.0
22.5,85.0,6.7,1912.5,45.85,100.0
8.8,68.1,8.5,599.28,38.3,83.4
17.4,94.4,6.9,1642.56,50.650000000000006,98.4
14.1,100.0,4.3,1410.0,52.15,99.5
20.9,93.2,4.0,1947.8799999999999,48.6,99.9
14.2,97.9,7.0,1390.18,52.45,76.3
12.3,88.8,5.0,1092.24,46.9,72.5
18.8,96.7,3.9,1817.96,50.300000000000004,96.1
21.1,82.0,7.9,1730.2,44.95,100.0
10.3,97.9,7.4,1008.3700000000001,52.650000000000006,71.6
14.6,93.1,7.1,1359.26,50.099999999999994,91.8
7.6,79.4,3.6,603.44,41.5,69.6
0.0,86.7,5.8,0.0,46.25,61.1
16.4,100.0,3.3,1639.9999999999998,51.65,96.5
19.3,83.6,3.3,1613.48,43.449999999999996,84.2
16.8,90.2,5.3,1515.3600000000001,47.75,100.0
1.4,70.3,9.3,98.41999999999999,39.8,59.9
12.5,78.5,7.6,981.25,43.05,71.4
0.0,86.5,4.4,0.0,45.45,53.1
24.6,73.5,4.6,1808.1000000000001,39.05,98.7
7.4,80.1,4.9,592.74,42.5,80.6
23.8,82.2,6.6,1956.3600000000001,44.4,100.0
21.6,68.6,9.2,1481.76,38.9,99.6
8.7,61.6,7.2,535.92,34.4,63.3
7.1,92.5,6.0,656.75,49.25,73.3
17.5,77.3,7.0,1352.75,42.15,90.4
9.1,81.2,2.2,738.92,41.7,76.5
15.7,80.8,4.1,1268.56,42.449999999999996,89.6
11.6,85.0,6.4,986.0,45.7,80.0
2.5,85.6,5.3,214.0,45.449999999999996,45.4
0.0,100.0,4.8,0.0,52.4,40.3
16.6,83.7,7.7,1389.42,45.7,92.3
11.1,96.2,9.3,1067.82,52.75,81.3
11.1,70.9,8.0,786.99,39.45,66.9
19.9,100.0,6.1,1989.9999999999998,53.05,87.7
23.2,75.5,7.2,1751.6,41.35,100.0
13.1,92.5,5.1,1211.75,48.8,79.2
12.6,84.2,8.5,1060.92,46.35,64.4
18.5,74.0,6.2,1369.0,40.1,93.4
5.5,75.7,4.2,416.35,39.95,51.5
16.6,85.9,7.3,1425.9400000000003,46.6,85.5
18.9,82.3,6.3,1555.4699999999998,44.3,87.6
19.8,79.1,5.7,1566.1799999999998,42.4,100.0
1.4,99.1,6.2,138.73999999999998,52.65,46.0
9.7,93.0,3.9,902.0999999999999,48.45,74.6
8.9,77.1,8.2,686.1899999999999,42.65,76.2
15.7,100.0,3.5,1570.0,51.75,85.5
18.4,60.9,5.0,1120.56,32.95,100.0
25.5,97.7,5.1,2491.35,51.4,100.0
11.5,100.0,4.3,1150.0,52.15,86.8
11.5,66.3,5.5,762.4499999999999,35.9,90.0
23.0,82.1,5.3,1888.3,43.699999999999996,100.0
17.1,89.9,5.9,1537.2900000000002,47.900000000000006,90.5
23.9,83.0,9.4,1983.6999999999998,46.2,100.0
17.0,91.7,6.4,1558.9,49.050000000000004,71.5
6.9,84.7,4.2,584.4300000000001,44.45,62.9
5.7,89.2,8.1,508.44000000000005,48.65,59.5
4.1,89.2,8.6,365.71999999999997,48.9,63.1
19.6,84.1,3.9,1648.36,44.0,87.7
23.3,81.7,6.0,1903.6100000000001,43.85,98.3
27.9,85.5,4.3,2385.45,44.9,100.0
20.9,75.6,9.0,1580.0399999999997,42.3,100.0
23.1,94.0,4.8,2171.4,49.4,96.7
10.9,89.2,5.9,972.2800000000001,47.550000000000004,75.0
6.9,98.7,6.5,681.0300000000001,52.6,77.3
21.0,93.2,9.3,1957.2,51.25,100.0
17.9,81.3,6.2,1455.2699999999998,43.75,92.4
15.8,82.1,6.0,1297.18,44.05,100.0
17.7,98.4,6.7,1741.68,52.550000000000004,74.8
17.3,75.9,4.2,1313.0700000000002,40.050000000000004,69.3
24.0,85.7,9.4,2056.8,47.550000000000004,100.0
24.1,89.8,7.8,2164.18,48.8,100.0
18.8,75.0,3.4,1410.0,39.2,99.8
20.9,74.3,3.8,1552.87,39.05,100.0
18.6,77.0,10.0,1432.2,43.5,96.1
11.8,77.7,5.1,916.8600000000001,41.4,71.2
20.3,92.3,8.3,1873.69,50.3,93.5
5.2,77.2,5.8,401.44000000000005,41.5,85.7
22.4,67.9,6.0,1520.96,36.95,100.0
6.6,85.3,3.4,562.9799999999999,44.35,58.9
17.0,100.0,2.3,1700.0,51.15,92.2
9.1,87.4,4.3,795.34,45.85,83.0
18.9,75.5,4.2,1426.9499999999998,39.85,86.5
14.8,84.7,8.0,1253.5600000000002,46.35,98.5
3.8,82.6,4.7,313.87999999999994,43.65,51.6
17.9,86.8,1.6,1553.7199999999998,44.199999999999996,98.5
11.0,97.6,4.9,1073.6,51.25,78.8
21.2,71.7,6.5,1520.04,39.1,88.4
15.0,81.4,4.8,1221.0,43.1,88.7
17.8,75.0,6.8,1335.0,40.9,85.7
8.3,87.9,8.3,729.5700000000002,48.1,78.7
10.9,100.0,8.9,1090.0,54.45,65.8
11.8,73.1,6.9,862.58,40.0,88.2
21.0,100.0,8.7,2100.0,54.35,100.0
26.7,83.7,4.6,2234.79,44.15,100.0
9.4,92.2,7.0,866.6800000000001,49.6,63.3
22.5,81.0,7.6,1822.5,44.3,99.6
0.0,99.2,5.0,0.0,52.1,46.6
6.6,74.9,7.3,494.34000000000003,41.1,67.4
8.3,97.9,6.4,812.5700000000002,52.150000000000006,71.9
5.5,82.1,5.4,451.54999999999995,43.75,75.3
3.9,84.5,6.8,329.55,45.65,56.2
17.9,95.0,1.5,1700.4999999999998,48.25,97.1
13.5,73.7,6.1,994.95,39.9,90.6
17.7,89.3,6.9,1580.61,48.1,100.0
19.8,85.8,8.1,1698.84,46.949999999999996,100.0
16.9,78.3,10.0,1323.2699999999998,44.15,83.4
19.6,80.2,6.0,1571.92,43.1,100.0
14.5,100.0,3.7,1450.0,51.85,91.3
6.7,82.9,6.5,555.4300000000001,44.7,76.1
22.4,73.2,6.8,1639.68,40.0,100.0
10.9,77.2,2.4,841.48,39.800000000000004,77.3
8.5,90.5,9.3,769.25,49.9,59.6
13.8,85.8,7.3,1184.04,46.55,75.4
8.6,100.0,3.8,860.0,51.9,65.5
12.1,72.1,6.0,872.4099999999999,39.05,97.5
17.4,77.2,3.2,1343.28,40.2,97.5
17.4,87.5,5.3,1522.4999999999998,46.4,100.0
8.7,78.1,10.0,679.4699999999999,44.05,77.5
11.6,77.5,5.2,899.0,41.35,74.9
22.5,100.0,5.5,2250.0,52.75,100.0
18.5,100.0,4.8,1850.0,52.4,100.0
29.5,91.9,6.7,2711.05,49.300000000000004,100.0
23.3,86.6,5.3,2017.78,45.949999999999996,100.0
23.0,97.5,7.6,2242.5,52.55,100.0
5.3,93.0,5.8,492.9,49.4,57.2
20.3,72.0,6.9,1461.6000000000001,39.45,92.7
14.6,77.2,10.0,1127.1200000000001,43.6,95.0
11.1,83.9,6.7,931.2900000000001,45.300000000000004,79.6
16.2,75.2,8.2,1218.24,41.7,100.0
21.6,80.6,6.0,1740.96,43.3,100.0
18.5,81.0,7.4,1498.5,44.2,87.5
8.9,69.9,6.6,622.1100000000001,38.25,75.1
20.2,72.5,3.8,1464.5,38.15,96.2
10.5,92.0,6.5,966.0,49.25,78.8
16.5,96.6,8.6,1593.8999999999999,52.599999999999994,79.4
12.9,77.9,7.7,1004.9100000000001,42.800000000000004,68.5
13.5,90.9,3.6,1227.15,47.25,74.0
20.4,81.1,7.0,1654.4399999999998,44.05,100.0
7.7,98.8,7.3,760.76,53.05,70.5
28.6,83.7,5.7,2393.82,44.7,100.0
2.3,70.5,6.0,162.14999999999998,38.25,69.5
10.8,100.0,6.0,1080.0,53.0,81.6
17.6,100.0,3.0,1760.0000000000002,51.5,92.2
19.1,92.2,4.6,1761.0200000000002,48.4,100.0
14.3,78.6,4.8,1123.98,41.699999999999996,95.6
14.6,91.1,6.9,1330.06,49.0,91.3
17.9,93.1,8.6,1666.4899999999998,50.849999999999994,85.3
13.4,70.8,4.6,948.72,37.699999999999996,78.6
24.8,91.7,8.8,2274.1600000000003,50.25,100.0
20.9,89.1,5.1,1862.1899999999998,47.099999999999994,100.0
21.1,93.1,5.2,1964.41,49.15,100.0
8.2,93.2,7.4,764.24,50.300000000000004,81.2
14.4,82.3,4.6,1185.12,43.449999999999996,82.3
12.9,88.2,6.3,1137.78,47.25,81.8
8.0,88.8,4.4,710.4,46.6,68.8
17.5,82.6,7.6,1445.5,45.099999999999994,95.3
11.2,100.0,10.0,1120.0,55.0,70.0
19.6,82.7,10.0,1620.92,46.35,98.6
7.5,98.1,4.6,735.75,51.349999999999994,70.6
27.0,78.6,5.4,2122.2,42.0,100.0
8.7,73.5,8.2,639.4499999999999,40.85,59.9
16.5,96.3,7.6,1588.95,51.949999999999996,96.2
20.5,92.2,6.8,1890.1000000000001,49.5,100.0
11.0,75.7,6.2,832.7,40.95,89.3
21.0,82.2,7.4,1726.2,44.800000000000004,100.0
6.4,87.0,6.1,556.8000000000001,46.55,62.1
25.2,100.0,8.2,2520.0,54.1,100.0
15.1,80.5,7.1,1215.55,43.8,100.0
10.8,58.1,4.1,627.48,31.1,94.5
12.9,76.5,9.1,986.85,42.8,78.1
20.7,86.4,7.7,1788.48,47.050000000000004,100.0
10.9,81.8,3.8,891.62,42.8,84.2
9.8,76.1,7.3,745.78,41.699999999999996,79.0
13.4,72.6,6.9,972.8399999999999,39.75,75.2
6.8,89.1,5.9,605.88,47.5,67.3
27.7,98.7,5.3,2733.99,52.0,100.0
11.0,86.4,2.0,950.4000000000001,44.2,71.8
20.8,77.4,5.2,1609.92,41.300000000000004,85.8
16.5,82.4,3.4,1359.6000000000001,42.900000000000006,95.3
8.1,92.5,1.1,749.25,46.8,58.7
15.0,80.3,5.9,1204.5,43.1,89.1
20.5,75.2,7.2,1541.6000000000001,41.2,97.0
13.7,93.2,7.1,1276.84,50.15,64.2
23.4,91.2,8.0,2134.08,49.6,100.0
22.2,89.4,5.9,1984.68,47.650000000000006,100.0
21.4,73.6,1.6,1575.0399999999997,37.599999999999994,91.4
11.8,84.6,3.6,998.28,44.099999999999994,78.0
7.4,74.1,3.4,548.34,38.75,62.2
10.7,81.9,4.2,876.33,43.050000000000004,77.2
16.4,81.9,9.3,1343.16,45.6,80.7
18.8,73.0,7.4,1372.4,40.2,86.1
0.0,94.0,4.9,0.0,49.45,38.4
14.9,84.3,8.4,1256.07,46.35,85.0
16.1,81.6,6.9,1313.76,44.25,61.6
13.1,93.9,5.8,1230.0900000000001,49.85,66.3
24.0,97.2,4.1,2332.8,50.65,94.5
18.0,89.1,3.7,1603.8,46.4,97.7
24.2,95.4,8.0,2308.6800000000003,51.7,100.0
13.5,84.3,5.8,1138.05,45.05,73.9
21.6,87.1,6.7,1881.36,46.9,100.0
26.4,91.2,2.5,2407.68,46.85,100.0
24.2,86.5,4.1,2093.2999999999997,45.3,100.0
7.4,90.2,7.3,667.48,48.75,56.6
13.2,90.5,8.2,1194.6,49.35,76.6
12.6,79.2,4.5,997.92,41.85,87.7
18.4,100.0,2.5,1839.9999999999998,51.25,100.0
19.8,99.5,8.1,1970.1000000000001,53.8,100.0
9.1,77.0,6.4,700.6999999999999,41.7,89.0
15.5,73.5,5.3,1139.25,39.4,100.0
0.9,81.0,4.7,72.9,42.85,59.3
25.1,79.0,5.1,1982.9,42.05,99.6
11.4,99.7,5.1,1136.5800000000002,52.4,88.3
15.4,86.9,7.7,1338.2600000000002,47.300000000000004,88.6
12.8,78.9,6.7,1009.9200000000001,42.800000000000004,81.4
23.0,93.1,7.1,2141.2999999999997,50.099999999999994,96.5
0.0,74.0,5.9,0.0,39.95,46.9
14.9,76.8,8.1,1144.32,42.449999999999996,81.6
14.3,100.0,9.3,1430.0,54.65,78.3
11.8,77.0,5.3,908.6,41.15,100.0
27.1,88.7,3.0,2403.77,45.85,100.0
8.8,77.8,10.0,684.64,43.9,68.3
20.4,97.9,5.4,1997.16,51.650000000000006,100.0
17.5,81.5,8.5,1426.25,45.0,96.0
23.8,76.3,4.1,1815.94,40.199999999999996,100.0
10.3,80.0,8.5,824.0,44.25,66.9
9.9,91.0,3.9,900.9,47.45,66.4
22.7,65.8,4.9,1493.6599999999999,35.35,100.0
18.0,100.0,8.7,1800.0,54.35,94.9
4.2,85.3,6.9,358.26,46.1,55.4
11.2,86.5,8.8,968.8,47.65,75.3
17.7,89.8,7.9,1589.4599999999998,48.85,99.0
20.9,66.3,4.0,1385.6699999999998,35.15,82.1
10.2,81.6,4.3,832.3199999999999,42.949999999999996,86.5
0.0,91.1,2.0,0.0,46.55,47.7
18.7,88.0,6.3,1645.6,47.15,78.5
6.5,89.0,3.1,578.5,46.05,55.4
0.9,96.7,7.5,87.03,52.1,38.6
0.0,69.3,6.9,0.0,38.1,50.1
20.7,80.1,2.7,1658.07,41.4,90.2
15.9,92.9,4.7,1477.1100000000001,48.800000000000004,68.2
13.4,80.6,10.0,1080.04,45.3,96.2
24.7,90.2,5.9,2227.94,48.050000000000004,100.0
19.5,75.9,5.4,1480.0500000000002,40.650000000000006,100.0
26.3,84.0,6.0,2209.2000000000003,45.0,100.0
5.3,74.7,5.8,395.91,40.25,39.9
14.8,79.7,5.8,1179.5600000000002,42.75,76.8
3.7,79.3,6.4,293.41,42.85,77.5
13.4,56.6,4.1,758.44,30.35,95.3
13.3,80.4,1.2,1069.3200000000002,40.800000000000004,91.6
19.4,77.6,5.7,1505.4399999999998,41.65,84.7
15.3,77.3,9.0,1182.69,43.15,97.4
19.4,84.6,5.3,1641.2399999999998,44.949999999999996,94.0
19.9,89.9,7.7,1789.01,48.800000000000004,100.0
30.1,86.5,5.7,2603.65,46.1,100.0
12.8,76.7,3.1,981.7600000000001,39.9,73.3
8.4,84.1,7.5,706.4399999999999,45.8,56.4
16.7,86.3,7.2,1441.2099999999998,46.75,97.1
9.4,74.3,4.6,698.42,39.449999999999996,85.6
25.4,93.1,4.7,2364.74,48.9,100.0
13.0,70.4,7.9,915.2,39.150000000000006,83.1
11.0,80.0,6.8,880.0,43.4,82.0
11.7,89.5,5.8,1047.1499999999999,47.65,69.0
20.0,81.9,5.9,1638.0,43.900000000000006,100.0
13.9,85.0,10.0,1181.5,47.5,84.1
10.5,80.9,8.4,849.45,44.650000000000006,84.0
26.7,76.6,6.1,2045.2199999999998,41.349999999999994,100.0
9.0,87.1,9.8,783.9,48.449999999999996,81.1
15.2,76.9,6.0,1168.88,41.45,96.4
19.6,77.8,8.6,1524.88,43.199999999999996,100.0
3.6,74.2,7.1,267.12,40.65,58.4
18.4,98.8,5.5,1817.9199999999998,52.15,93.7
7.6,77.9,7.0,592.04,42.45,78.6
20.8,86.4,6.6,1797.1200000000001,46.5,86.5
8.3,95.5,9.1,792.6500000000001,52.3,57.0
19.8,80.7,9.5,1597.8600000000001,45.1,91.9
22.7,77.5,4.9,1759.25,41.2,100.0
21.0,80.1,8.2,1682.1,44.15,100.0
16.8,86.2,8.3,1448.16,47.25,100.0
13.4,71.4,4.8,956.7600000000001,38.1,73.1
11.0,91.8,2.4,1009.8,47.1,66.0
25.3,78.6,4.9,1988.58,41.75,100.0
10.1,98.2,5.1,991.82,51.65,80.8
7.7,97.2,4.9,748.44,51.050000000000004,60.4
19.7,83.3,3.9,1641.01,43.6,100.0
9.4,78.6,6.3,738.8399999999999,42.449999999999996,75.7
8.3,87.5,9.6,726.2500000000001,48.55,54.8
4.9,88.7,3.4,434.63000000000005,46.050000000000004,53.4
11.6,94.6,6.1,1097.36,50.349999999999994,84.6
14.4,87.3,5.6,1257.12,46.449999999999996,85.3
16.7,78.8,5.5,1315.9599999999998,42.15,87.3
21.7,77.5,9.2,1681.75,43.35,100.0
18.7,87.7,6.2,1639.99,46.95,100.0
13.7,72.3,10.0,990.5099999999999,41.15,77.0
13.6,69.1,5.7,939.7599999999999,37.4,100.0
18.6,60.8,5.5,1130.88,33.15,100.0
23.9,82.0,4.7,1959.8,43.35,100.0
15.9,83.7,4.1,1330.8300000000002,43.9,97.2
11.7,81.5,4.8,953.55,43.15,83.9
8.0,86.0,5.9,688.0,45.95,67.3
4.9,91.2,6.4,446.88000000000005,48.800000000000004,72.3
19.7,82.0,2.0,1615.3999999999999,42.0,94.6
19.0,100.0,4.7,1900.0,52.35,90.8
19.0,90.2,6.1,1713.8,48.15,98.8
14.1,81.5,5.0,1149.1499999999999,43.25,77.9
24.8,85.2,7.1,2112.96,46.15,100.0
11.6,56.7,6.8,657.72,31.75,80.8
21.7,82.5,7.4,1790.25,44.95,100.0
14.7,79.3,3.4,1165.7099999999998,41.35,80.6
10.7,72.9,9.0,780.03,40.95,61.3
19.1,100.0,2.7,1910.0000000000002,51.35,93.5
17.9,83.2,8.4,1489.28,45.800000000000004,100.0
17.5,83.2,4.7,1456.0,43.95,100.0
15.6,90.6,1.8,1413.36,46.199999999999996,81.9
14.7,91.4,8.2,1343.58,49.800000000000004,86.4
31.7,100.0,7.7,3170.0,53.85,100.0
23.3,88.2,7.6,2055.06,47.9,100.0
20.1,85.1,2.5,1710.51,43.8,100.0
15.8,78.2,7.8,1235.5600000000002,43.0,84.3
22.1,67.6,7.5,1493.96,37.55,100.0
18.6,86.5,7.2,1608.9,46.85,86.6
15.2,69.2,7.5,1051.84,38.35,65.4
12.9,96.0,5.8,1238.4,50.9,81.5
14.4,86.1,6.5,1239.84,46.3,87.3
0.0,85.5,4.5,0.0,45.0,48.1
16.5,80.1,4.7,1321.6499999999999,42.4,99.5
11.6,76.0,8.6,881.6,42.3,75.2
26.1,87.2,7.0,2275.92,47.1,100.0
15.1,96.2,7.4,1452.6200000000001,51.800000000000004,86.8
6.7,71.4,6.5,478.38000000000005,38.95,94.1
14.7,75.9,10.0,1115.73,42.95,82.2
7.7,97.7,9.1,752.2900000000001,53.4,78.5
18.3,99.5,1.4,1820.8500000000001,50.45,91.5
17.0,88.7,5.0,1507.9,46.85,100.0
21.7,68.0,8.2,1475.6,38.1,100.0
9.5,87.1,7.7,827.4499999999999,47.4,92.9
15.2,97.7,5.6,1485.04,51.65,82.7
5.4,67.5,4.0,364.5,35.75,76.3
19.9,89.6,6.5,1783.0399999999997,48.05,100.0
18.6,82.6,8.9,1536.36,45.75,78.5
18.5,70.8,8.8,1309.8,39.8,93.0
15.0,77.6,5.1,1164.0,41.349999999999994,91.6
17.9,82.8,5.2,1482.12,44.0,89.6
26.2,80.8,5.1,2116.96,42.949999999999996,100.0
13.0,76.4,7.0,993.2,41.7,74.6
16.0,95.8,8.1,1532.8,51.949999999999996,89.3
7.4,76.8,7.8,568.32,42.3,42.8
8.9,83.8,4.7,745.82,44.25,78.9
15.7,77.8,3.1,1221.4599999999998,40.449999999999996,98.8
22.7,86.3,5.5,1959.0099999999998,45.9,95.3
13.2,89.7,5.1,1184.04,47.4,78.5
13.3,91.4,7.8,1215.6200000000001,49.6,79.1
12.2,83.0,6.6,1012.5999999999999,44.8,81.7
11.3,76.8,7.9,867.84,42.35,80.4
17.1,84.3,6.3,1441.53,45.3,90.0
4.5,78.9,9.8,355.05,44.35,65.5
24.0,97.2,9.4,2332.8,53.300000000000004,100.0
10.3,81.4,5.8,838.4200000000001,43.6,76.4
20.1,82.3,7.9,1654.23,45.1,100.0
6.1,80.2,6.8,489.21999999999997,43.5,62.5
19.7,69.4,4.9,1367.18,37.150000000000006,98.0
19.7,89.6,6.9,1765.12,48.25,94.5
17.7,100.0,8.5,1770.0,54.25,90.0
8.0,88.9,4.2,711.2,46.550000000000004,53.8
16.7,79.2,2.0,1322.64,40.6,96.2
6.7,95.4,5.6,639.1800000000001,50.5,54.8
13.2,82.0,4.4,1082.3999999999999,43.2,67.1
22.2,100.0,8.8,2220.0,54.4,100.0
20.6,91.3,6.3,1880.78,48.8,99.7
15.1,68.6,5.2,1035.86,36.9,78.5
8.2,92.9,4.3,761.78,48.6,70.3
19.5,100.0,5.2,1950.0,52.6,85.1
15.1,80.3,7.6,1212.53,43.949999999999996,99.7
0.0,90.8,4.7,0.0,47.75,45.4
20.5,84.9,6.5,1740.45,45.7,100.0
14.8,59.1,6.7,874.6800000000001,32.9,75.1
23.4,74.6,0.3,1745.6399999999999,37.449999999999996,100.0
7.3,80.5,3.8,587.65,42.15,68.3
0.0,89.7,4.9,0.0,47.300000000000004,49.4
17.0,72.9,4.2,1239.3000000000002,38.550000000000004,86.2
17.0,77.3,7.3,1314.1,42.3,100.0
3.2,63.0,4.3,201.60000000000002,33.65,73.3
8.2,81.4,5.8,667.48,43.6,72.8
34.3,86.5,3.6,2966.95,45.05,100.0
12.9,74.9,7.3,966.2100000000002,41.1,71.1
20.1,91.6,5.1,1841.16,48.349999999999994,96.3
10.4,89.0,6.7,925.6,47.85,80.9
0.4,80.9,7.6,32.36000000000001,44.25,60.3
13.8,73.8,7.6,1018.44,40.699999999999996,78.2
13.1,94.0,3.6,1231.3999999999999,48.8,79.0
12.2,75.8,6.0,924.7599999999999,40.9,80.7
14.2,84.6,3.7,1201.32,44.15,80.1
16.8,94.8,3.3,1592.64,49.05,94.1
13.9,68.0,6.3,945.2,37.15,87.6
6.2,84.6,7.0,524.52,45.8,60.1
18.4,69.3,4.3,1275.12,36.8,97.8
1.4,97.5,6.9,136.5,52.2,64.2
0.6,100.0,5.9,60.0,52.95,35.8
20.2,70.6,6.5,1426.12,38.55,100.0
18.5,89.4,5.9,1653.9,47.650000000000006,100.0
14.6,80.6,5.9,1176.76,43.25,70.6
5.2,71.5,4.6,371.8,38.05,70.3
10.0,84.0,3.1,840.0,43.55,81.0
13.2,72.7,10.0,959.64,41.35,70.2
3.8,95.3,3.5,362.14,49.4,63.3
9.8,98.0,8.7,960.4000000000001,53.35,57.6
19.6,96.5,4.6,1891.4,50.55,97.0
25.0,81.7,2.4,2042.5,42.050000000000004,100.0
12.1,97.9,2.8,1184.5900000000001,50.35,75.9
20.3,81.0,5.9,1644.3,43.45,97.7
1.6,86.7,6.1,138.72,46.4,55.0
19.6,70.8,7.6,1387.68,39.199999999999996,98.8
9.4,90.5,10.0,850.7,50.25,70.8
17.2,81.2,5.5,1396.64,43.35,91.4
13.3,76.2,4.5,1013.46,40.35,86.0
24.2,88.8,5.7,2148.96,47.25,100.0
8.9,82.8,7.7,736.92,45.25,71.4
19.4,96.8,5.9,1877.9199999999998,51.35,91.6
13.0,63.4,8.0,824.1999999999999,35.7,67.6
13.9,92.4,7.4,1284.3600000000001,49.900000000000006,80.3
13.7,65.3,5.8,894.6099999999999,35.55,73.3
9.1,90.8,2.9,826.28,46.85,79.3
14.9,81.3,5.8,1211.37,43.55,86.5
14.6,83.7,10.0,1222.02,46.85,88.0
16.7,100.0,8.6,1670.0,54.3,93.9
15.6,89.6,5.5,1397.76,47.55,80.9
20.6,83.4,8.5,1718.0400000000002,45.95,91.3
21.5,69.0,7.2,1483.5,38.1,100.0
7.6,93.6,3.4,711.3599999999999,48.5,80.9
21.1,90.1,4.6,1901.11,47.349999999999994,100.0
6.7,96.1,8.1,643.87,52.099999999999994,77.6
19.1,91.6,7.0,1749.56,49.3,92.9
19.3,90.5,6.7,1746.65,48.6,91.0
1.6,96.6,8.0,154.56,52.3,54.7
15.7,87.8,2.6,1378.4599999999998,45.199999999999996,93.3
11.7,76.3,7.0,892.7099999999999,41.65,77.0
9.7,75.6,7.9,733.3199999999999,41.75,77.0
24.5,67.6,7.1,1656.1999999999998,37.349999999999994,100.0
10.4,74.3,2.7,772.72,38.5,72.6
9.4,91.4,9.4,859.1600000000001,50.400000000000006,81.6
15.5,66.0,7.9,1023.0,36.95,75.0
19.8,78.7,6.6,1558.2600000000002,42.65,100.0
14.0,95.1,6.9,1331.3999999999999,51.0,91.6
23.2,100.0,4.7,2320.0,52.35,99.8
18.7,78.7,5.2,1471.69,41.95,85.3
0.0,81.7,9.8,0.0,45.75,48.4
11.3,86.6,7.3,978.58,46.949999999999996,83.7
11.1,98.2,6.9,1090.02,52.550000000000004,62.6
18.4,86.6,4.8,1593.4399999999998,45.699999999999996,100.0
0.0,83.4,8.7,0.0,46.050000000000004,49.9
32.8,81.4,4.1,2669.92,42.75,100.0
18.7,91.1,4.4,1703.57,47.75,98.5
16.0,89.9,6.6,1438.4,48.25,72.0
23.3,81.2,2.0,1891.96,41.6,100.0
31.4,94.5,4.8,2967.2999999999997,49.65,100.0
21.1,89.8,5.9,1894.78,47.85,98.8
21.6,80.0,6.8,1728.0,43.4,100.0
15.9,71.7,8.9,1140.03,40.300000000000004,84.9
14.0,100.0,8.8,1400.0,54.4,82.6
11.7,83.1,5.1,972.2699999999999,44.099999999999994,72.2
9.2,84.6,7.4,778.3199999999999,46.0,68.5
10.2,83.4,3.7,850.68,43.550000000000004,79.3
5.5,75.5,7.6,415.25,41.55,59.4
14.5,81.2,6.9,1177.4,44.050000000000004,93.4
3.2,95.3,7.0,304.96,51.15,56.0
16.3,94.4,5.0,1538.7200000000003,49.7,78.3
14.7,79.4,6.5,1167.18,42.95,96.4
16.0,78.5,6.8,1256.0,42.65,84.9
11.3,55.5,4.5,627.1500000000001,30.0,77.3
36.5,66.0,2.3,2409.0,34.15,100.0
24.5,86.3,3.5,2114.35,44.9,100.0
6.3,80.5,2.7,507.15,41.6,86.4
16.6,61.3,7.0,1017.58,34.15,91.4
10.7,76.3,7.2,816.41,41.75,71.9
7.9,100.0,4.9,790.0,52.45,66.5
5.6,87.9,2.7,492.24,45.300000000000004,66.5
18.0,73.4,8.4,1321.2,40.900000000000006,85.1
10.2,96.3,4.8,982.2599999999999,50.55,77.2
21.8,87.4,5.1,1905.3200000000002,46.25,100.0
